candidate_kc_key,candidate_kc_name,question_id,matched_routes,image_tokens,content,answer,analysis,type,options,all_kc_routes
422,各点等价,3599,"[""拓展思维----组合模块----操作与策略----统筹规划----地点上的统筹----各点等价""]","[""question_3599-image_0""]",下图是$$A$$、$$B$$、$$C$$、$$D$$、$$E$$五个村之间的道路示意图，$$\bigcirc $$中的数是各村要上学的学生人数，道路上的数表示两村之间的距离（单位：千米）．现在要在五村之中选一个村建立一所小学．为使所有学生到学校的总距离最短，则小学应该建在． question_3599-image_0,"[""E""]",“支往干靠”，将$$B$$移至$$C$$；“小往大靠”，这时比较$$C$$、$$D$$两点，若建在$$C$$点，共行走：$$40\times 3+20\times 2+35\times 4+50\times 9=750$$（千米）；若建在$$D$$点，共行走：$$40\times 7+20\times 6+20\times 4+50\times 5=730$$（千米）；经比较，小学应建在$$D$$点．,单选,"{""A"": ""$$A$$点"", ""B"": ""$$B$$点"", ""C"": ""$$C$$点"", ""D"": ""$$D$$点"", ""E"": ""$$E$$点""}","[""拓展思维----组合模块----操作与策略----统筹规划----地点上的统筹----各点等价""]"
422,各点等价,3632,"[""拓展思维----组合模块----操作与策略----统筹规划----地点上的统筹----各点等价""]",[],路沿线有一些垃圾回收站点，现需要将每个回收站点的垃圾都运送到一个处理场(处理场也可以设在站点上)，希望所有站点到处理场的距离总和最短．若一共有$$59$$个回收站点，则这个处理场应设的位置是在第个回收站点．,"[""$$30$$""]",地点统筹中的选址问题，奇数个点，选中间点即可，一共$$59$$个垃圾回收站点，中间点是第$$\left( 59+1 \right)\div 2=30$$（个）．,填空,{},"[""拓展思维----组合模块----操作与策略----统筹规划----地点上的统筹----各点等价""]"
422,各点等价,4430,"[""拓展思维----组合模块----操作与策略----统筹规划----地点上的统筹----各点等价""]","[""question_4430-image_0""]","在一条公路上，每隔$$10$$千米有一座仓库，共有$$8$$座，图中的数表示各仓库库存货物的重量（单位：吨），其中$$C$$、$$G$$为空仓库．现在要把所有的货物集中存入一个仓库里，如果每吨货物运输$$1$$千米需要$$1$$元，那么最少需要元运费．
 question_4430-image_0","[""$$3350$$""]",根据“小往大靠”的原则，应集中到$$F$$点，运费为$$(10\times 50+30\times 40+20\times 20+5\times 10+60\times 20)\times1=3350$$（元）．,填空,{},"[""拓展思维----组合模块----操作与策略----统筹规划----地点上的统筹----各点等价""]"
422,各点等价,4557,"[""拓展思维----组合模块----操作与策略----统筹规划----地点上的统筹----各点等价""]","[""question_4557-image_0""]",去零食仓库的途中，艾迪和薇儿发现一群居民在讨论，原来是为了新建公交车站的位置，薇儿决定帮他们看看怎样建最合理．如图，在街道上有$$A$$、$$B$$、$$C$$、$$D$$、$$E$$五栋居民楼，每栋居民楼的人数一样多．现在要设立一个公交站，为使五栋楼的居民到车站的距离之和最短，车站应该设在（填大写字母）． question_4557-image_0,"[""C""]",首先分析$$A$$、$$E$$两点，无论车站位于$$A$$、$$E$$间的哪一点，$$A$$、$$E$$两点居民到达车站的距离之和总是线段$$AE$$；接着，为使$$B$$、$$D$$居民到车站的距离之和最短，车站应位于$$BD$$之间．同理，无论在$$BD$$间的哪一点，$$B$$、$$D$$两点居民到达车站的距离之和总是线段$$BD$$；最后，只需要考虑$$C$$点居民到车站的距离最近即可，应把车站放在$$C$$点．距离总和为$$AE+BD$$．,填空,{},"[""拓展思维----组合模块----操作与策略----统筹规划----地点上的统筹----各点等价""]"
422,各点等价,4769,"[""拓展思维----组合模块----操作与策略----统筹规划----地点上的统筹----各点等价"", ""知识点----组合模块----操作与策略----统筹规划----地点上的统筹----各点等价""]","[""analysis_4769-image_0"", ""analysis_4769-image_1"", ""question_4769-image_0""]",某地共有六块甘蔗地，每块地的产量如下图所示．现在准备建设一座糖厂，问糖厂建于何处总运费最省？ question_4769-image_0,"[""B""]",方法一：相邻两点比较，选出最优位置． analysis_4769-image_0 增加点$$G$$，两两比较可得$$B$$优于$$A$$，$$C$$优于$$B$$，$$C$$优于$$D$$，$$C$$优于$$G$$，$$G$$优于$$F$$，$$G$$优于$$E$$，所以最佳位置是$$C$$．方法二：对于有分支的图，先找到“主干”，按照“支往干靠”的原则将分支先并到主干上．如下图，将$$D$$、$$E$$移至主干，所以将$$D$$、$$E$$移至主干，$$A+B<{}C+E+F$$，将$$A$$、$$B$$移至$$C$$，$$A+B+C>E+F$$，将$$E$$、$$F$$移至$$C$$，易知糖厂应建于$$C$$处． analysis_4769-image_1,单选,"{""A"": ""$$A$$"", ""B"": ""$$C$$"", ""C"": ""$$D$$"", ""D"": ""$$F$$""}","[""拓展思维----组合模块----操作与策略----统筹规划----地点上的统筹----各点等价"", ""知识点----组合模块----操作与策略----统筹规划----地点上的统筹----各点等价""]"
422,各点等价,4988,"[""拓展思维----组合模块----操作与策略----统筹规划----地点上的统筹----各点等价""]","[""question_4988-image_0""]",在一条公路上，每隔$$10$$千米有一座仓库（如图），共有五座，图中数字表示各仓库库存货物的重量．现在要把所有的货物集中存放在一个仓库里，如果每吨货物运输$$1$$千米需要运费$$1$$元，那么集中到仓库运费最少，运费最少为元． question_4988-image_0,"[""B或C均可"", ""$$1600$$""]",$$A+B=C+D+E$$，所以$$B$$、$$C$$均可，运费为$$(20\times 20+50\times 10+30\times 10+20\times 20)\times 1=1600$$元．,填空,{},"[""拓展思维----组合模块----操作与策略----统筹规划----地点上的统筹----各点等价""]"
422,各点等价,5779,"[""拓展思维----组合模块----操作与策略----统筹规划----地点上的统筹----各点等价""]","[""question_5779-image_0""]",在一条路上有$$4$$个小区，每个小区分别由一些同学，人数如下图，现在打算把所有人集中到一个小区，为了让所有人走的路程和最短，应该在哪个小区集合？ question_5779-image_0,"[""B""]",小往大靠，少数服从多数．,单选,"{""A"": ""$$A$$小区"", ""B"": ""$$B$$小区"", ""C"": ""$$C$$小区"", ""D"": ""$$D$$小区""}","[""拓展思维----组合模块----操作与策略----统筹规划----地点上的统筹----各点等价""]"
425,最不利原则,1640,"[""拓展思维----组合模块----抽屉原理----最不利原则"", ""知识点----组合模块----抽屉原理----最不利原则""]",[],一副扑克牌共$$54$$张，其中有$$2$$张王牌，还有黑桃、红心、梅花和方块四种花色的牌各$$13$$张．（2）至少抽张，才能保证四种花色的牌都抽到.,"[""$$42$$""]",最坏的情况摸完了三种花色和两张王唯独没有摸最后一种，共摸$$41$$张，再摸一张才能保证有最后一种花色，即$$42$$张,填空,{},"[""拓展思维----组合模块----抽屉原理----最不利原则"", ""知识点----组合模块----抽屉原理----最不利原则"", ""拓展思维----组合模块----抽屉原理----简单抽屉原理"", ""知识点----组合模块----抽屉原理----简单抽屉原理""]"
425,最不利原则,1641,"[""拓展思维----组合模块----抽屉原理----最不利原则"", ""知识点----组合模块----抽屉原理----最不利原则""]",[],一副扑克牌共$$54$$张，其中有$$2$$张王牌，还有黑桃、红心、梅花和方块四种花色的牌各$$13$$张．（4）至少抽张，才能保证抽到的牌中有“一对”（两张王算一对）.,"[""$$15$$""]",从$$A$$到$$K$$以及王各摸一张，再摸一张才能保证有“一对”，即$$15$$张（注：两张王也算一对）．,填空,{},"[""拓展思维----组合模块----抽屉原理----最不利原则"", ""知识点----组合模块----抽屉原理----最不利原则"", ""拓展思维----组合模块----抽屉原理----简单抽屉原理"", ""知识点----组合模块----抽屉原理----简单抽屉原理""]"
425,最不利原则,1642,"[""拓展思维----组合模块----抽屉原理----最不利原则""]",[],一副扑克牌去掉大小王有$$52$$张，其中有黑桃、红心、梅花和方块四种花色，每种花色有点数为$$1$$~$$13$$的$$13$$张．至少抽几张，才能保证抽到的牌中有黑桃？（ ）,"[""B""]",最坏的情况是其他三种花色各抽$$13$$张，剩下的都是黑桃，再任意抽$$1$$张即可：$$13\times 3+1=40$$（张）．,单选,"{""A"": ""$$4$$"", ""B"": ""$$40$$"", ""C"": ""$$42$$"", ""D"": ""$$52$$""}","[""拓展思维----组合模块----抽屉原理----最不利原则""]"
425,最不利原则,1643,"[""拓展思维----组合模块----抽屉原理----最不利原则"", ""知识点----组合模块----抽屉原理----最不利原则""]",[],有黄色袜子$$9$$只，绿色袜子$$7$$只，白色袜子$$4$$只，红色袜子$$2$$只，黑色袜子$$1$$只，艾迪闭着眼睛摸袜子：(3)至少摸出只，才能保证凑出$$2$$双同色袜子.,"[""$$13$$""]",(3)最倒霉情况是$$2$$红$$1$$黑和其他颜色各$$3$$只，再拿一只即可满足要求．,填空,{},"[""拓展思维----组合模块----抽屉原理----最不利原则"", ""知识点----组合模块----抽屉原理----最不利原则""]"
425,最不利原则,1644,"[""拓展思维----组合模块----抽屉原理----最不利原则""]",[],将$$17$$个苹果放入$$3$$个抽屉，分到苹果最多的抽屉至少有个苹果．,"[""$$6$$""]",$$17\div 3=5$$（个）$$\cdots \cdots 2$$（个），分到苹果最多的抽屉至少有$$5+1=6$$（个）．,填空,{},"[""拓展思维----组合模块----抽屉原理----最不利原则""]"
425,最不利原则,1646,"[""拓展思维----组合模块----抽屉原理----最不利原则""]",[],盒子里有四种不同颜色的卡片，$$100$$、$$90$$、$$80$$和$$70$$张．用$$59$$张同色的卡片可以换一个相同颜色的笔袋，用$$46$$张同色的卡片可以换一个相同颜色的笔记本，用$$24$$张同色的卡片可以换一个相同颜色的自动铅笔．那么一次至多可能取出张卡片，仍然无法保证取出的卡片可以换到三种类别文具各一个，且其颜色互不相同．,"[""$$236$$""]",有三类策略：$$58+58+58+58=232$$（用$$59$$卡上限），$$100+45+45+45=235$$（用$$46$$卡上限），$$100+90+23+23=236$$（用$$24$$卡上限）．可见至多$$236$$张．故答案为：$$236$$．,填空,{},"[""拓展思维----组合模块----抽屉原理----最不利原则""]"
425,最不利原则,1647,"[""拓展思维----组合模块----抽屉原理----最不利原则""]",[],桌子上有$$5$$个黑球、$$6$$个白球、$$7$$个红球，闭上眼睛至少抽个才能保证三种球都抽到．,"[""$$14$$""]",最倒霉情况是$$6$$白$$7$$红，再来一个球即可满足要求．,填空,{},"[""拓展思维----组合模块----抽屉原理----最不利原则""]"
425,最不利原则,1651,"[""拓展思维----组合模块----抽屉原理----最不利原则""]",[],幼儿园阿姨有$$72$$颗糖，最多给名小朋友发糖果，能保证无论怎么分，总有小朋友可以得到至少$$3$$颗糖．,"[""$$35$$""]","要保证一个小朋友可以得到至少$$3$$颗糖，那么其他小朋友至少有$$2$$颗，即糖果为苹果，小朋友是抽屉，从苹果数中拿出一个备用（用做最后改$$2$$个为$$3$$个），则（苹果树$$-1$$）$$\div $$（最多抽屉苹果数$$-1$$），所得商为抽屉数（无论是否有余数），即$$(72-1)\div (3-1)=35\cdots\cdots 1$$（个）抽屉．
故答案为：$$35$$．",填空,{},"[""拓展思维----组合模块----抽屉原理----最不利原则"", ""拓展思维----组合模块----抽屉原理----简单抽屉原理""]"
425,最不利原则,1653,"[""拓展思维----组合模块----抽屉原理----最不利原则""]",[],学生们手中有$$1$$、$$2$$、$$3$$三种数字卡片，每种卡片都有很多张．老师请每位学生取出两张或三张卡片排成一个两位数或三位数，如果其中至少有三名学生排出的数是完全相同的，那么这些学生至少有人．,"[""$$73$$""]",学生可能排成的不同两位数有$$3\times 3=9$$个，可能排成的不同三位数有$$3\times 3\times 3=27$$个，因此学生可能排成的不同的数一共有$$9+27=36$$个；如果要保证其中至少有三名学生排出的数完全相同，那么这些学生至少有$$2\times 36+1=73$$人．,填空,{},"[""拓展思维----组合模块----抽屉原理----最不利原则""]"
425,最不利原则,1654,"[""拓展思维----组合模块----抽屉原理----最不利原则""]",[],一副扑克牌共$$54$$张，其中有黑桃、黑梅、红桃和红方四种花色，每种花色都有$$1$$点、$$2$$点、$$3$$点、$$\cdots$$、$$13$$点牌各一张，还有$$2$$张王牌．至少从中抽取张牌，才能保证抽到的牌中有两张牌的点数和颜色都一样．（假定王牌没有点数）,"[""$$29$$""]","根据最不利原理, 最坏的情况是取出$$2$$张王牌，红色和黑色的$$1$$、$$2$$、$$3$$、$$\cdots$$、$$13$$点各$$1$$张, 共$$2+13\times 2=28$$张．
此时只要再抽$$1$$张牌，就能保证有两张牌的点数和颜色都一样．
至少要抽$$28+1=29$$张．",填空,{},"[""拓展思维----组合模块----抽屉原理----最不利原则""]"
